season,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,league_name,league_id,team_name,team_id,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,xG,xGA,SoTA,Saves,Save%,PSxG,PSxG+/-,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,CrsPA,PrgP,KP,pass_3rd,Sw,Crs,TB,CK,SCA,GCA,Tkl,TklW,Tkl_Def_3rd,Tkl_Att_3rd,Blocks,Int,Clr,Err,Touches_Att_3rd,PrgC,Carries_Att_3rd,Mis,Dis,Fls,Off,Recov,Won%
2015,2015-05-23,18:30,Série A,Matchweek 3,Sat,Home,W,3,0,Joinville,63.0,17713.0,,4-2-3-1,Wagner Reway,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-05-31,16:00,Série A,Matchweek 4,Sun,Away,D,0,0,Internacional,46.0,25213.0,,4-2-2-2,Leandro Pedro Vuaden,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-06-03,21:00,Série A,Matchweek 5,Wed,Home,W,3,2,Santos,63.0,13847.0,,4-2-3-1,Thiago Duarte Peixoto,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-06-06,22:00,Série A,Matchweek 6,Sat,Home,W,2,0,Grêmio,60.0,16917.0,,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-06-13,16:30,Série A,Matchweek 7,Sat,Away,W,1,0,Chapecoense,40.0,8712.0,,4-2-3-1,Wilton Sampaio,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-06-21,16:00,Série A,Matchweek 8,Sun,Home,D,1,1,Avaí,57.0,21288.0,,4-2-3-1,Bruno Arleu de Araujo,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-06-28,16:00,Série A,Matchweek 9,Sun,Away,L,0,4,Palmeiras,59.0,28333.0,,4-2-3-1,Anderson Daronco,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-07-01,22:00,Série A,Matchweek 10,Wed,Away,L,1,2,Ath Paranaense,53.0,22016.0,,4-3-1-2,Elmo Alves Resende Cunha,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-07-05,16:00,Série A,Matchweek 11,Sun,Home,D,0,0,Fluminense,60.0,16469.0,,4-2-3-1,Leandro Pedro Vuaden,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-07-08,22:00,Série A,Matchweek 12,Wed,Away,W,4,0,Vasco da Gama,52.0,15812.0,,4-2-3-1,Leandro Pedro Vuaden,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-07-12,11:00,Série A,Matchweek 13,Sun,Home,W,3,1,Coritiba,50.0,58482.0,,4-2-3-1,Alisson Sidnei Furtado,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-07-19,16:00,Série A,Matchweek 14,Sun,Away,L,0,2,Sport Recife,49.0,41994.0,,3-4-1-2,André Luiz de Freitas Castro,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-07-26,16:00,Série A,Matchweek 15,Sun,Home,W,1,0,Cruzeiro,50.0,33905.0,,4-2-3-1,Marcelo de Lima Henrique,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-07-29,22:00,Série A,Matchweek 16,Wed,Away,L,1,3,Atlético Mineiro,51.0,47606.0,,3-4-1-2,Dewson Fernando Freitas da Silva,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-08-09,16:00,Série A,Matchweek 17,Sun,Home,D,1,1,Corinthians,59.0,31248.0,,3-4-1-2,Leandro Pedro Vuaden,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-08-12,22:00,Série A,Matchweek 18,Wed,Away,W,2,0,Figueirense,52.0,10301.0,,4-2-3-1,Anderson Daronco,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-08-15,21:00,Série A,Matchweek 19,Sat,Home,L,0,3,Goiás,62.0,25452.0,,3-4-1-2,Marielson Alves Silva,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-08-23,16:00,Série A,Matchweek 20,Sun,Away,L,1,2,Flamengo,56.0,42954.0,,4-3-3,Anderson Daronco,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-08-29,21:00,Série A,Matchweek 21,Sat,Home,W,3,0,Ponte Preta,48.0,12745.0,,4-3-3,Marcelo Aparecido Ribeiro De Souza,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-09-02,19:30,Série A,Matchweek 22,Wed,Away,D,0,0,Joinville,56.0,13604.0,,4-2-2-2,Rodolpho Toski Marques,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-09-05,19:30,Série A,Matchweek 23,Sat,Home,W,2,0,Internacional,56.0,20935.0,,4-2-3-1,Wilton Sampaio,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-09-09,22:00,Série A,Matchweek 24,Wed,Away,L,0,3,Santos,51.0,5552.0,,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-09-13,16:00,Série A,Matchweek 25,Sun,Away,W,2,1,Grêmio,52.0,44227.0,,4-1-4-1,Sandro Ricci,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-09-17,19:30,Série A,Matchweek 26,Thu,Home,D,0,0,Chapecoense,58.0,16532.0,,4-4-2,Elmo Alves Resende Cunha,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-09-20,16:00,Série A,Matchweek 27,Sun,Away,L,1,2,Avaí,60.0,9432.0,,4-1-4-1,Jailson Macêdo Freitas,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-09-27,16:00,Série A,Matchweek 28,Sun,Home,D,1,1,Palmeiras,54.0,25047.0,,4-2-3-1,Anderson Daronco,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-10-03,21:00,Série A,Matchweek 29,Sat,Home,W,1,0,Ath Paranaense,57.0,11066.0,,4-3-3,Igor Junior Benevenuto,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-10-14,22:00,Série A,Matchweek 30,Wed,Away,L,0,2,Fluminense,60.0,8357.0,,4-2-3-1,Braulio da Silva Machado,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-10-18,16:00,Série A,Matchweek 31,Sun,Home,D,2,2,Vasco da Gama,45.0,18349.0,,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-10-25,17:00,Série A,Matchweek 32,Sun,Away,W,2,1,Coritiba,53.0,15002.0,,4-2-3-1,Marielson Alves Silva,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-10-31,17:00,Série A,Matchweek 33,Sat,Home,W,3,0,Sport Recife,57.0,14002.0,,4-2-3-1,Wagner Reway,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-11-08,17:00,Série A,Matchweek 34,Sun,Away,L,1,2,Cruzeiro,50.0,33417.0,,4-2-3-1,Marcelo de Lima Henrique,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-11-19,22:00,Série A,Matchweek 35,Thu,Home,W,4,2,Atlético Mineiro,49.0,18217.0,,4-1-2-1-2◆,Leandro Pedro Vuaden,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-11-22,17:00,Série A,Matchweek 36,Sun,Away,L,1,6,Corinthians,53.0,44976.0,,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-11-28,17:00,Série A,Matchweek 37,Sat,Home,W,3,2,Figueirense,66.0,19987.0,,4-2-3-1,Wagner Reway,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-12-06,17:00,Série A,Matchweek 38,Sun,Away,W,1,0,Goiás,57.0,34284.0,,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,brasileirao,24,sao_paulo,5f232eb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-02-17,20:30,Libertadores,Second stage,Tue,Away,L,1,3,bo The Strongest,,10000.0,,,Adrián Vélez,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-02-26,20:15,Libertadores,Second stage,Thu,Home,W,3,1,cl U de Chile,,,,,Víctor Carrillo,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-03-04,22:00,Libertadores,Second stage,Wed,Home,W,3,2,ec CS Emelec,,45000.0,,,Néstor Pitana,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-03-18,17:45,Libertadores,Second stage,Wed,Away,D,1,1,ec CS Emelec,,,,,Mauro Vigliano,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-04-16,22:00,Libertadores,Second stage,Thu,Away,W,4,0,cl U de Chile,,15000.0,,,Silvio Trucco,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-04-22,17:30,Libertadores,Second stage,Wed,Home,W,1,0,bo The Strongest,,40000.0,,4-2-3-1,Enrique Cáceres,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-05-06,22:00,Libertadores,Round of 16,Wed,Away,D,2,2,br Atlético Mineiro,,23000.0,,,Wilmar Roldán,Match Report,Leg 1 of 2,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-05-10,16:00,Série A,Matchweek 1,Sun,Away,L,0,3,Ath Paranaense,61.0,10499.0,,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-05-13,22:00,Libertadores,Round of 16,Wed,Home,W,3,1,br Atlético Mineiro,,34000.0,,,Julio Bascuñán,Match Report,Leg 2 of 2; Internacional won,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-05-17,18:30,Série A,Matchweek 2,Sun,Home,W,1,0,Avaí,57.0,13009.0,,4-2-3-1,Igor Junior Benevenuto,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-05-20,20:00,Libertadores,Quarter-finals,Wed,Away,L,0,1,co Santa Fe,,18860.0,,4-2-3-1,Néstor Pitana,Match Report,Leg 1 of 2,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-05-23,18:30,Série A,Matchweek 3,Sat,Away,D,1,1,Vasco da Gama,39.0,5143.0,,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-05-27,19:30,Libertadores,Quarter-finals,Wed,Home,W,2,0,co Santa Fe,,40000.0,,,Víctor Carrillo,Match Report,Leg 2 of 2; Internacional won,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-05-31,16:00,Série A,Matchweek 4,Sun,Home,D,0,0,São Paulo,54.0,25213.0,,4-2-3-1,Leandro Pedro Vuaden,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-06-04,21:00,Série A,Matchweek 5,Thu,Away,D,1,1,Palmeiras,41.0,36199.0,,4-2-3-1,Rodolpho Toski Marques,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-06-07,11:00,Série A,Matchweek 6,Sun,Home,W,2,0,Coritiba,46.0,35766.0,,4-2-2-2,André Luiz de Freitas Castro,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-06-13,16:30,Série A,Matchweek 7,Sat,Away,L,1,2,Corinthians,52.0,27270.0,,4-2-2-2,Marcelo de Lima Henrique,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-06-18,21:00,Série A,Matchweek 8,Thu,Away,D,0,0,Figueirense,56.0,6244.0,,4-4-2,Wagner do Nascimento Magalhaes,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-06-28,18:30,Série A,Matchweek 9,Sun,Home,W,1,0,Santos,62.0,22495.0,,4-2-2-2,Dewson Fernando Freitas da Silva,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-07-01,19:30,Série A,Matchweek 10,Wed,Away,L,0,3,Sport Recife,60.0,23343.0,,4-2-2-2,Péricles Bassols Pegado Cortez,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-07-05,18:30,Série A,Matchweek 11,Sun,Home,L,1,3,Atlético Mineiro,46.0,16812.0,,4-2-3-1,Raphael Claus,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-07-08,22:00,Série A,Matchweek 12,Wed,Home,L,1,2,Flamengo,59.0,10931.0,,4-2-3-1,Wilton Sampaio,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-07-12,16:00,Série A,Matchweek 13,Sun,Away,W,2,0,Joinville,38.0,10324.0,,4-2-3-1,Francisco Carlos do Nascimento,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-07-15,22:00,Libertadores,Semi-finals,Wed,Home,W,2,1,mx UANL,,,,4-2-2-2,José Argote,Match Report,Leg 1 of 2,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-07-18,18:30,Série A,Matchweek 14,Sat,Home,W,2,1,Goiás,63.0,16782.0,,4-2-3-1,Marcelo de Lima Henrique,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-07-22,20:00,Libertadores,Semi-finals,Wed,Away,L,1,3,mx UANL,,,,4-2-2-2,Carlos Vera,Match Report,Leg 2 of 2; UANL won,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-07-26,16:00,Série A,Matchweek 15,Sun,Away,D,0,0,Ponte Preta,43.0,7813.0,,4-2-2-2,Bruno Arleu de Araujo,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-08-02,16:00,Série A,Matchweek 16,Sun,Home,D,0,0,Chapecoense,63.0,17579.0,,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-08-09,18:30,Série A,Matchweek 17,Sun,Away,L,0,5,Grêmio,43.0,42432.0,,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-08-12,22:00,Série A,Matchweek 18,Wed,Home,W,1,0,Fluminense,60.0,9222.0,,4-2-3-1,Flavio Rodrigues Guerra,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-08-16,16:00,Série A,Matchweek 19,Sun,Away,D,0,0,Cruzeiro,45.0,14166.0,,4-3-2-1,Luiz Flávio de Oliveira,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-08-23,16:00,Série A,Matchweek 20,Sun,Home,W,2,0,Ath Paranaense,48.0,22393.0,,4-2-3-1,Raphael Claus,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-08-30,11:00,Série A,Matchweek 21,Sun,Away,L,0,3,Avaí,57.0,11150.0,,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-09-02,19:30,Série A,Matchweek 22,Wed,Home,W,6,0,Vasco da Gama,44.0,15021.0,,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-09-05,19:30,Série A,Matchweek 23,Sat,Away,L,0,2,São Paulo,44.0,20935.0,,4-2-2-2,Wilton Sampaio,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-09-09,19:30,Série A,Matchweek 24,Wed,Home,W,1,0,Palmeiras,47.0,13690.0,,4-2-3-1,Wagner Reway,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-09-12,18:30,Série A,Matchweek 25,Sat,Away,W,1,0,Coritiba,38.0,14656.0,,4-2-3-1,Raphael Claus,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-09-16,22:00,Série A,Matchweek 26,Wed,Home,W,2,1,Corinthians,48.0,19073.0,,4-3-1-2,Jailson Macêdo Freitas,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-09-19,18:30,Série A,Matchweek 27,Sat,Home,D,1,1,Figueirense,49.0,20607.0,,4-2-3-1,Nielson Nogueira Dias,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-09-27,11:00,Série A,Matchweek 28,Sun,Away,L,1,3,Santos,40.0,11043.0,,4-2-2-2,Heber Roberto Lopes,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-10-03,18:30,Série A,Matchweek 29,Sat,Home,W,2,1,Sport Recife,52.0,17614.0,,4-4-2,Braulio da Silva Machado,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-10-14,19:30,Série A,Matchweek 30,Wed,Away,L,1,2,Atlético Mineiro,25.0,19023.0,,4-2-3-1,André Luiz de Freitas Castro,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-10-18,16:00,Série A,Matchweek 31,Sun,Away,W,1,0,Flamengo,39.0,28786.0,,4-2-3-1,Heber Roberto Lopes,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-10-24,18:30,Série A,Matchweek 32,Sat,Home,W,1,0,Joinville,57.0,19138.0,,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-11-01,19:30,Série A,Matchweek 33,Sun,Away,L,1,2,Goiás,57.0,6881.0,,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-11-07,17:00,Série A,Matchweek 34,Sat,Home,W,1,0,Ponte Preta,53.0,17431.0,,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-11-19,20:00,Série A,Matchweek 35,Thu,Away,L,0,1,Chapecoense,51.0,12693.0,,4-2-3-1,Marcelo de Lima Henrique,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-11-22,17:00,Série A,Matchweek 36,Sun,Home,W,1,0,Grêmio,55.0,30692.0,,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-11-28,19:30,Série A,Matchweek 37,Sat,Away,D,1,1,Fluminense,53.0,7691.0,,4-2-2-2,Marielson Alves Silva,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-12-06,17:00,Série A,Matchweek 38,Sun,Home,W,2,0,Cruzeiro,49.0,34815.0,,4-3-2-1,André Luiz de Freitas Castro,Match Report,,brasileirao,24,internacional,6f7e1f03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-05-10,16:00,Série A,Matchweek 1,Sun,Home,W,4,1,Figueirense,54.0,4116.0,,4-2-3-1,Wilton Sampaio,Match Report,,brasileirao,24,sport_recife,ece66b78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-05-17,16:00,Série A,Matchweek 2,Sun,Away,D,2,2,Flamengo,42.0,34459.0,,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,brasileirao,24,sport_recife,ece66b78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-05-24,18:30,Série A,Matchweek 3,Sun,Home,W,1,0,Coritiba,50.0,17966.0,,4-2-3-1,Sandro Ricci,Match Report,,brasileirao,24,sport_recife,ece66b78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015-05-31,11:00,Série A,Matchweek 4,Sun,Away,D,2,2,Santos,41.0,13553.0,,4-2-3-1,Marcos Andre Gomes da Penha,Match Report,,brasileirao,24,sport_recife,ece66b78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
